"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"DENUNCIA DE ROBO O HURTO","2019-02-28","2008-09-11",13010,"MENDOZA Nº 04","Mendoza","Nacional","2008","","FURGON COURT TYPE 600","07","CITROEN","20","BERLINGO FURGON 1.9D PLC","1","Privado","Física","CHACRAS DE CORIA","MENDOZA","No identificado","1970","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-12","1998-12-02",13023,"MENDOZA Nº 14","Mendoza","Nacional","1998","","BERLINA 5 PTAS","37","RENAULT","CD","CLIO RL DIESEL 5 PTA","1","Privado","Física","CARRODILLA","MENDOZA","Femenino","1983","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-11","2007-10-02",13030,"MENDOZA Nº 18","Mendoza","Nacional","2007","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","CAPITAL","MENDOZA","No identificado","1969","Chile",100,"50","CHL"
"DENUNCIA DE ROBO O HURTO","2019-02-21","1990-02-01",13034,"GODOY CRUZ","Mendoza","Nacional","1990","","BERLINA 4 PTAS","37","RENAULT","62","RENAULT 21 TXE","1","Privado","Física","G.BENEGAS - G.CRUZ","MENDOZA","Masculino","1961","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-12","2000-07-31",21015,"ROSARIO Nº 03","Santa Fe","Nacional","2000","","RURAL 3 PTAS","34","PEUGEOT","03","PARPADDAA","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1980","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-14","1989-08-17",21015,"ROSARIO Nº 03","Santa Fe","Nacional","1989","","COUPE 2 PUERTAS","37","RENAULT","52","RENAULT FUEGO GTA","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1975","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-18","1994-04-29",21016,"ROSARIO Nº 04","Santa Fe","Protocolo 21","1994","","SEDAN","004","ALFA ROMEO","019","33","1","Privado","Física","ROSARIO","SANTA FE","No identificado","1989","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-28","1988-09-23",21050,"ROSARIO Nº 12","Santa Fe","Nacional","1988","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1993","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-06","1998-10-23",21075,"SAN LORENZO Nº 4","Santa Fe","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","CAPITAN BERMUDEZ","SANTA FE","No identificado","1981","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-01","2011-06-13",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","024","CHEVROLET","547","CELTA 1.4 LT","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Masculino","1981","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-04","2016-05-31",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2016","20","PICK-UP","68","TOYOTA","AB","HILUX 4X2 D/C SRV 2.8 TDI 6 M/T","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Masculino","1972","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-06","1998-03-05",1001,"ADROGUE Nº 1","Buenos Aires","Importado","1997","22","SEDAN 3 PTAS","044","FIAT","229","PALIO 16V","1","Privado","Física","BURZACO","BUENOS AIRES","Masculino","1987","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-08","2011-12-06",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2011","99","FAMILIAR","07","CITROEN","76","BERLINGO FURGON 1.6 HDI PLC AM51","1","Privado","Física","BURZACO","BUENOS AIRES","Masculino","1986","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-12","2010-05-18",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","53","VOLKSWAGEN","LX","SURAN 90B","1","Privado","Física","BURZACO","BUENOS AIRES","Masculino","1954","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-18","1997-07-24",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1997","12","SEDAN 4 PTAS","37","RENAULT","BY","RENAULT 19 RE","1","Privado","Física","ADROGUE","BUENOS AIRES","Femenino","1996","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-26","2006-07-26",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2006","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","CLAYPOLE-ALTE.BROWN","BUENOS AIRES","No identificado","1983","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-27","1990-08-06",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1990","26","CHASIS C/CABINA","29","MERCEDES BENZ","36","OF 1214/45 FV","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Femenino","1990","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-28","1994-09-26",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1994","22","FURGON","37","RENAULT","34","RENAULT TRAFIC","1","Privado","Física","ADROGUE","BUENOS AIRES","Masculino","1965","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-28","2018-03-23",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","044","FIAT","866","ARGO DRIVE 1.3","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Masculino","1991","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-05","2017-11-02",1004,"AVELLANEDA Nº 1","Buenos Aires","Importado","2017","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","604","VOLKSWAGEN VENTO 1.4TSI BM TECH","1","Privado","Física","VILLA DOMÍNICO","BUENOS AIRES","Masculino","1963","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-06","2010-05-21",1004,"AVELLANEDA Nº 1","Buenos Aires","Importado","2010","02","SEDAN 4 PTAS","136","VOLKSWAGEN","375","VOLKSWAGEN VENTO 2.0T FSI","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","Femenino","1983","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-08","2012-07-20",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2012","12","SEDAN 4 PTAS","17","FIAT","AS","SIENA FIRE 4P 1.4MPI 8V HP BZ","1","Privado","Física","VILLA DOMÍNICO","BUENOS AIRES","Masculino","1973","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-11","1999-08-25",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","1999","18","SEDAN 3 PTAS","53","VOLKSWAGEN","27","GOL MI","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1991","Argentina",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-02-13","2011-08-30",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2011","18","SEDAN 3 PTAS","34","PEUGEOT","JG","207 COMPACT XT PREMIUM 1.6 3P","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","2000","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-14","2002-08-28",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2002","22","FURGON","37","RENAULT","DJ","TRAFIC LARGO DIE DA(F8Q)","1","Privado","Física","SARANDI","BUENOS AIRES","No identificado","1983","Argentina",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-02-18","2013-02-06",1004,"AVELLANEDA Nº 1","Buenos Aires","Importado","2013","05","SEDAN 5 PUERTAS","018","BMW","315","116I","1","Privado","Física","AVELLANEDA","BUENOS AIRES","No identificado","1948","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-22","2017-06-26",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","047","FORD","A86","KA S 1.5L","1","Privado","Física","SARANDÍ","BUENOS AIRES","Femenino","1956","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-22","2013-08-30",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2013","02","SEDAN 4 PUERTAS","112","RENAULT","867","LOGAN 1.6 8V PACK I","1","Privado","Física","GERLI","BUENOS AIRES","Femenino","1972","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-25","2010-03-23",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","53","VOLKSWAGEN","LZ","SURAN     90E","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","No identificado","1944","España",100,"06","ESP"
"DENUNCIA DE ROBO O HURTO","2019-02-25","2009-09-15",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","34","PEUGEOT","JW","206 GENERATION","1","Privado","Física","VILLA DOMINICO - AVELLANEDA","BUENOS AIRES","No identificado","1982","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-02-27","1999-12-28",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","1999","41","FAMILIAR","37","RENAULT","EH","KANGOO RL DA","1","Privado","Física","DOCK SUD","BUENOS AIRES","Masculino","1981","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-07","2002-08-12",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2002","22","FURGON","37","RENAULT","EE","KANGOO RL EXPRESS DIE DA AA","1","Privado","Física","GERLI","BUENOS AIRES","Femenino","1981","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-11","1998-01-02",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","1998","12","SEDAN 4 PTAS","37","RENAULT","AF","RENAULT 19 RL DIESEL","1","Privado","Física","SARANDÍ","BUENOS AIRES","Masculino","1970","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-12","2018-12-05",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","102","NISSAN","713","MARCH ADVANCE MEDIA-TECH AT PURE DRIVE F2","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Femenino","1976","Argentina",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-12","2008-04-08",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","19","FORD","RV","FOCUS AMBIENTE 4P 1.6L N","1","Privado","Física","SARANDI","BUENOS AIRES","Masculino","1956","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-13","1993-07-07",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","1993","17","SEDAN 5 PTAS","19","FORD","40","ESCORT LX","1","Privado","Física","V.DOMINICO","BUENOS AIRES","No identificado","1950","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-15","2014-04-24",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2014","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","AVELLANEDA","BUENOS AIRES","No identificado","1976","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-18","1995-09-04",1005,"AVELLANEDA Nº 2","Buenos Aires","Importado","1995","22","SEDAN 3 PUERTAS","047","FORD","115","FIESTA CL","1","Privado","Física","AVELLANEDA","BUENOS AIRES","No identificado","1993","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-25","2010-02-09",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2010","","SEDAN 5 PUERTAS","07","CITROEN","71","C4 5P 1.6 I 16V X","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1978","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-18","2008-03-25",1008,"BAHIA BLANCA Nº 1","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","37","RENAULT","SN","MEGANE TRI 1.6 L PACK","1","Privado","Física","BA.BCA.","BUENOS AIRES","Masculino","1973","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-04","1999-09-21",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","67","CORSA 4 PUERTAS GL 1.7 DIESEL A","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Femenino","1994","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-11","2002-02-06",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Protocolo 21","2002","11","PICK UP","024","CHEVROLET","321","S10 2.8 DLX TI (CABINA DOBLE)","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Masculino","1952","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-28","2010-09-20",1010,"BALCARCE","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","BALCARCE","BUENOS AIRES","Masculino","1950","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-15","1998-02-13",1011,"BARADERO","Buenos Aires","Nacional","1998","20","PICK-UP","68","TOYOTA","04","HILUX 4X2 CABINA DOBLE DLX","1","Privado","Física","BARADERO","BUENOS AIRES","No identificado","1972","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","2014-08-26",1011,"BARADERO","Buenos Aires","Nacional","2014","20","PICK-UP","19","FORD","WV","RANGER2 DC 4X4 XLT 3.2L D","1","Privado","Física","BARADERO","BUENOS AIRES","Femenino","1980","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-28","2004-03-29",1011,"BARADERO","Buenos Aires","Importado","2004","02","SEDAN 4 PTAS","055","HONDA","404","ACCORD EX V6 - 2004","1","Privado","Física","BARADERO","BUENOS AIRES","Masculino","1980","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-15","1996-06-26",1013,"BRAGADO","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","34","PEUGEOT","22","405 GLD 1.9","1","Privado","Física","BRAGADO","BUENOS AIRES","Masculino","1981","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-08","2004-12-15",1014,"BRANDSEN","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PUERTAS","044","FIAT","587","PALIO FIRE 1242 MPI 16V","1","Privado","Física","BRANDSEN","BUENOS AIRES","Femenino","1984","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","2007-03-08",1014,"BRANDSEN","Buenos Aires","Importado","2007","02","SEDAN 4 PUERTAS","018","BMW","058","530 I","1","Privado","Física","BRANDSEN","BUENOS AIRES","Femenino","1980","China",100,"06","CHN"
"DENUNCIA DE ROBO O HURTO","2019-02-27","2004-08-12",1014,"BRANDSEN","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PUERTAS","112","RENAULT","530","MEGANE SCENIC 2.0 16V PRIVILEG","1","Privado","Física","BRANDSEN","BUENOS AIRES","Femenino","1971","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-14","2014-09-04",1024,"CHACABUCO","Buenos Aires","Nacional","2014","20","PICK-UP","68","TOYOTA","78","HILUX 4X4 C/D DX PACK ELECTRICO 2.5 TDI - C3","1","Privado","Jurídica","CHACABUCO","BUENOS AIRES","No aplica","2016","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-02-06","2016-01-18",1026,"CHIVILCOY Nº 1","Buenos Aires","Nacional","2016","22","FURGON","29","MERCEDES BENZ","ET","SPRINTER 411 CDI/F 3250 STREET V1","1","Privado","Jurídica","CHIVILCOY","BUENOS AIRES","No aplica","2004","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-02-06","2014-05-22",1023,"CORONEL VIDAL","Buenos Aires","Nacional","2014","20","PICK-UP","68","TOYOTA","78","HILUX 4X4 C/D DX PACK ELECTRICO 2.5 TDI","1","Privado","Jurídica","VIVORATA","BUENOS AIRES","No aplica","2007","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-02-26","2011-12-21",1023,"CORONEL VIDAL","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","34","PEUGEOT","KY","408 ALLURE+ 2.0N","1","Privado","Física","MAR CHIQUITA","BUENOS AIRES","Masculino","1990","España",100,"06","ESP"
"DENUNCIA DE ROBO O HURTO","2019-02-11","2007-05-22",1025,"CHASCOMUS","Buenos Aires","Importado","2007","05","SEDAN 5 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","CHASCOMUS","BUENOS AIRES","Masculino","1988","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-13","2000-02-17",1026,"CHIVILCOY Nº 1","Buenos Aires","Nacional","2000","18","SEDAN 3 PUERTAS","53","VOLKSWAGEN","46","GOL 1.9 SD 011","1","Privado","Física","CHIVILCOY","BUENOS AIRES","Femenino","1952","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-04","2013-02-13",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2013","17","SEDAN 5 PTAS","34","PEUGEOT","MA","207 COMPACT ALLURE 1.4N 5P","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Masculino","1996","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-04","2017-01-31",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2017","20","PICK-UP","68","TOYOTA","92","HILUX 4X4 D/C SRX 2.8 TDI 6 A/T","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Femenino","1960","Paraguay",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-02-05","2018-06-08",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2018","20","PICK-UP","68","TOYOTA","AW","HILUX 4X4 D/C LIMITED 2.8 TDI 6 A/T","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Masculino","1941","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-05","2013-11-15",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Protocolo 21","2013","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","495","GOL TREND 1.6 GP","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1989","Paraguay",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-02-06","1995-02-02",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","34","PEUGEOT","06","504 XSD TF","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1971","Argentina",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-06","2007-11-29",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Importado","2007","05","SEDAN 5 PTAS","112","RENAULT","627","MEGANE 2.0 16V","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1997","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-06","1993-03-16",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","1993","12","SEDAN 4 PUERTAS","17","FIAT","59","DUNA SCL 1.4","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1999","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-07","2003-08-11",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2003","22","FURGON","37","RENAULT","KM","KANGOO RL EXP. 110 CV S/RADIO","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Femenino","1979","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-11","1996-05-16",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Importado","1996","22","SEDAN 3 PTAS","112","RENAULT","005","CLIO RL DIESEL","1","Privado","Física","EL JAGÜEL PDO. ESTEBAN ECHEVERRIA","BUENOS AIRES","No identificado","1970","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-13","1999-07-23",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","1999","20","PICK-UP","34","PEUGEOT","41","PUP 504 GD","1","Privado","Jurídica","MONTE GRANDE","BUENOS AIRES","No aplica","1996","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-02-14","1997-01-29",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Importado","1997","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","007","GOLF GL 1.8","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Masculino","1976","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-18","2006-09-29",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2006","18","SEDAN 3 PTAS","08","CHEVROLET","BA","CORSA 3 PTAS CITY 1.6N","1","Privado","Física","LUIS GUILLON.PDO.DE ESTEBAN ECHEVERRIA","BUENOS AIRES","No identificado","1951","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-19","2004-11-10",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","283","GOL 1.9 SD","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Masculino","1974","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","1996-03-22",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Importado","1996","02","SEDAN 4 PTAS","999","PEUGEOT","999","306 ST","1","Privado","Física","LUIS GUILLÓN","BUENOS AIRES","No identificado","1996","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","2012-10-12",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2012","12","SEDAN 4 PTAS","80","HONDA","02","CITY EXL AT","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1987","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","2008-11-10",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2008","18","SEDAN 3 PTAS","08","CHEVROLET","BT","CORSA CLASSIC 3 PTAS BASE 1.6N","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1980","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","2001-07-05",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2001","17","SEDAN 5 PTAS","37","RENAULT","GE","CLIO RT 16V","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1943","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","2014-09-18",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","34","PEUGEOT","KT","PARTNER PATAGONICA 1.6N VTC PLUS","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Femenino","1955","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","2012-03-08",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","LUIS GUILLON PDO. E. ECHEVERRIA","BUENOS AIRES","No identificado","1960","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-22","1996-09-17",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","1996","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GLI","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Femenino","1979","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-22","1993-04-06",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","1993","12","SEDAN 4 PTAS","37","RENAULT","80","RENAULT 9 GTL","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1984","Argentina",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-22","2014-11-19",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2014","20","PICK-UP","53","VOLKSWAGEN","WS","AMAROK 2.0L TDI 180 CV 4X4 887","1","Privado","Jurídica","MONTE GRANDE","BUENOS AIRES","No aplica","2008","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-02-25","1997-01-23",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","53","VOLKSWAGEN","12","POINTER CL","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1963","No identificado",100,"06",""
